order_id, payment_sequential,payment_type,payment_installments,payment_value
"52ffca67c47f7bc4350f82b1d2c20dec",1,boleto,1,107.87
"627d0a64da1bf5e9b75efb519c4d4c4d",1,credit_card,1,80.73
"19367a2c7e1dce7c26afa959e0581da2",1,boleto,1,391.45
"55a0842ea8508da4c9ef096cbac8bfef",1,credit_card,4,106.72
bcd228c06b9b1714cbe3bc43673c423b,1,credit_card,8,562.03
"820d5775b6d0316cdebc64673baf4871",1,credit_card,3,77.41
b05a481ceefdd66e3102bcb9549ad2de,1,debit_card,1,336.00
e5fd5e805f5dc431020bf61dcf6f56ae,1,credit_card,6,116.36
f0b96ba79d596f91b5ea273b9183b363,1,credit_card,2,64.92
"15bf8f6816bf9ff38c4262721f55bf54",1,credit_card,1,81.89
"0a6a4a209e43892afeacdecd8a5cfdff",1,credit_card,3,63.11
acbb76e6b32badc4a60b1262b6a34c81,1,credit_card,6,118.65
fd27a031c5f2efd93917e23822de573e,1,credit_card,2,84.40
bf62f944fa656342103c135e7e20bfb2,1,credit_card,4,99.43
b1846dcb6fa367fc58bc4064ff4ef38b,1,credit_card,6,267.62
"164dbb4002232a772ca7a4c9b51eec97",1,credit_card,1,32.15
"4a7062d398b2eba9c25e6483b056df8f",1,credit_card,4,99.90
"373e0e17a31683eb830eab2ade3df6dc",1,boleto,1,85.79
"1e8485e2c6ab027bc875dc4715c72c10",1,credit_card,3,271.61
"94a234743199c2efcc0808e625dfccde",1,credit_card,2,112.43
"4da38cd7084ce9fdeae2412858379255",1,credit_card,10,178.43
f5139e1e815c2c43601a4525c4716188,1,boleto,1,71.56
d48c000420ecc626fa621ab2f206fd85,1,credit_card,1,55.96
e787fdb675e6270d22aa2a7e77d8cc10,1,boleto,1,62.41
"8cee8f805208584195daeb66539c0cb8",1,credit_card,1,53.95
"39f9dafc7ffdcf2b3c9b9ae5f1541a41",1,credit_card,5,57.09
"5b54eac5a3892162592352ba2d0ee41e",1,credit_card,1,64.13
b534c927d5cb15838b514c99f1c8d94d,1,credit_card,10,1625.94
"3e03b1d83d3900b822663724a388a410",1,credit_card,10,191.46
cb5b5d9d111d57e734d8e22a09ddffaa,1,credit_card,4,96.92
f27705c756d5861edbbc8ad2191c5dfe,1,boleto,1,132.05
"7aa23447e2b8d82e2355605aeac705b4",1,credit_card,7,712.71
"41f02d9998aea7e212e8917bf2649cce",1,boleto,1,37.53
"9177059e7749a43b26a44a14a313811b",1,boleto,1,52.52
d8ab6e868995a618b7abea3119b56789,2,voucher,1,25.00
"41836f397274f4d68b799f26e6a8ea2f",1,credit_card,1,176.76
"3ed99ad145f818a65b1bcfce6a4182fb",2,debit_card,1,147.15
b853d0fe429d120944fac713bb879e9e,1,credit_card,3,104.66
c71145d06b89602679deb5e8a297f10b,1,credit_card,2,73.77
cc0c05a1ab5fad72c351bd0ca1b10fc8,1,credit_card,3,172.22
"7053a93a4b7b5a66f27138c4bf8e1307",1,credit_card,3,35.38
c233116df4c703a062081f5dcf4399a0,1,credit_card,1,53.85
"6eaca18daa94d3a9aacdaf0e5827cd2c",1,boleto,1,466.54
db2e05029f564b8953ddf3766e3b99f5,1,boleto,1,51.69
"28ce9f21d700f4d00c2d53fe829911f3",1,credit_card,1,77.57
a5d8e75b33301e9d3dac461f5660fc37,1,credit_card,4,47.69
"892a7f8b5be130248e2219e7d5136d57",1,credit_card,4,95.21
f62d0c0343ded060890ac3b257706521,1,credit_card,2,169.10
e567001ce77d68566b016e7929c11bfa,1,credit_card,2,135.00
"63ef87838c81c2c4bdd5ce96b88e8aad",1,credit_card,1,35.69
"22771f93db288e22caf88967606b3e43",1,credit_card,8,193.81
d486475824974ef6fb73375f5a50e465,1,credit_card,5,107.78
"8b050d41c0452652c3f1a6cd855005b1",1,credit_card,10,222.66
d8488e5f53e0ae47397ca8f7936acfd0,1,boleto,1,57.50
c92c52fc8165c38e21adf26ffcf62028,1,boleto,1,132.46
"4aa1a996d80cacb74d1653b2cf934be0",1,credit_card,1,51.15
"32bcd8b7a5501464ffa9586eb4794f53",1,credit_card,6,370.23
f66e22fa5ae59f9dbf674b28f1c8d318,1,boleto,1,148.58
cf82e732150db216a8f84a8f6a4c3e96,1,credit_card,6,107.78
"5bdb0867cd3ddd505f79a2fc7b2d315d",1,credit_card,1,137.06
f89be3ed1cd9bd6531cff9ffea1c8546,2,voucher,1,30.00
f8dfc821045ffbcaa7a319a3320f7258,1,credit_card,10,130.52
"648fd7a88c08b7d6fdf29c28361c87d5",1,credit_card,2,98.20
ddec1931aa991251d2540e8d5cd9020c,1,boleto,1,54.01
"357b4b724bbf34f1d64b1c5dfdc88120",1,credit_card,8,86.49
"5317d6f0c0b5822201596d8f4aabdc6e",1,boleto,1,188.18
"32f1eaf64e65f64c1f57ef1612431740",2,voucher,1,4.59
ac899f448f474ceb27b400ce38f25bc2,1,credit_card,2,190.13
ffb6e31ed469d2c780df6b9bb2264a30,1,credit_card,3,171.44
"8acda261d8c76b3206d9cb5279d0a18a",2,voucher,1,79.90
"125e0c61fdbfc589f33683322310b7a9",1,boleto,1,176.88
f432f3c0fa070bf9e7fc4d4598124027,1,boleto,1,94.21
"9764559652cd9a07586f59136848e1f1",1,credit_card,11,116.51
"3fd0d04de88c8b59a53bc56703895c20",1,credit_card,10,208.63
"0ec20e561e76d49aa3ca434872643de2",1,credit_card,3,31.77
"0d82956d17aa687909a59706168bfe98",1,voucher,1,85.14
"80d36d94a5ac668fd0479b5e848207c9",1,credit_card,5,319.99
"1d41e51a91eda6adf4505b3c15cf6068",1,credit_card,8,99.34
db0d194c127a36909de3bda3edad30bc,1,credit_card,5,145.50
"7ddd53e9d44195b8570023d284f8df85",1,credit_card,3,99.99
c1773baeca3e466698f90611606eadeb,1,credit_card,1,66.67
"30f9680e12738190e2910a6f914f1703",1,credit_card,7,158.77
"5a8badb776e5585c274fe19201012249",1,credit_card,8,86.94
"96d921e9bfe801df7426999a566a8aeb",1,credit_card,1,32.37
"48611dc4b01295b86465757d9c19d995",1,credit_card,5,122.98
baaa695d9615743d39f6a5843ee0a4b6,1,credit_card,1,104.50
"7e666050aebcbd6feba9622558222157",1,credit_card,2,58.12
"0a3bc687e8cb91f08d67838494a0e396",1,credit_card,2,82.90
ba70922d044f56d4b4cce2010e3f4cd6,1,credit_card,1,115.37
e3866f0f605208a1b7fc42b0dddc0da6,1,credit_card,3,43.09
"6245ae0abd9de1ae647b5da78c0ea69b",1,credit_card,1,74.74
"43212d0edb989569de152cc65e9d96fc",1,credit_card,1,164.08
d3476282f08ffd2be3c9a7aeae6086b2,1,voucher,1,64.72
d828baeaa3a4bf3f9f4e239432e1987b,1,credit_card,8,302.24
"0fabec205828671bd770bcde304a41b3",1,credit_card,3,34.23
"05b3b36808b4c685d4a2753ad6fec9a3",1,credit_card,3,74.16
"2cc9089445046817a7539d90805e6e5a",1,boleto,1,6081.54
"041f09bbcd85d178903f5bb71f11a02e",2,credit_card,8,141.37
"31628e1ec1ce71d13a6d7b2b0c5db88a",1,credit_card,4,49.42
b19169c7cb8391fb8561e094d61c531a,1,credit_card,10,129.03
"34be06fa6e60f24cfb03b4b2303d9861",2,voucher,1,108.09
"92d1d8203d3deb0f8b536250763d8bca",1,credit_card,1,52.58
"82919647c77d6bdf1f3edba9eab8e1fe",1,boleto,1,55.00
ef709a4dccff4d7df51305cc4f1dddde,1,debit_card,1,177.89
a2941bd059891a9336409a22149acf24,1,boleto,1,36.35
"896fbd78a9ef3839b34b893f48f6bc67",2,voucher,1,5.94
a33704402f555e9de8c53d4a0046a656,1,credit_card,8,236.54
a40eb8e0891c4523a545f31388c2ebe5,1,credit_card,2,101.73
"2e2df9453ec3bb97026c38881ecf83c4",1,credit_card,4,84.12
e2f1a9fca16cf7780e6b22a78fb85479,1,boleto,1,505.12
"9201f7a169a49789138b5f56b5190362",1,debit_card,1,150.19
